path,size_bytes,sha256,tracked_status,ignored_status,file_type,language,classification,generated_or_human,read_status,parser_used,purpose,principal_symbols,entrypoint_status,references_in,references_out,duplicate_group,risk_notes,reason_not_read
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/iterators/predicated_tile_access_iterator_residual_last.h,64720,b75643a8e77dd93358ee9a19cfc6962a0c5c118c68e54419e8baffb6b31da4a5,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/iterators/predicated_tile_iterator_residual_last.h,64753,829eda9bac340c224485ba00515cf0e615c30120b11c887ee9b20e5b11119ff0,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/iterators/transpose_warp_iterator.h,1215,6b85fce14f7f1b6d0573f5c50f77c291f8efce8d9aeda928e004b8e298fc9e01,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/iterators/warp_iterator_from_smem.h,10309,c61e7c7943f5e6b013a1a8c865d3ed12574585069ece5f186c5def2b21d6e2bc,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/kernel_backward.h,100298,f1497a73a04c803c45c50f2b4e6bb468359af0319f4e0b2069787edc3f7f6ae4,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/kernel_forward.h,54784,3f8734984c5b15b947b26ff663d99466f0916f746082417e56acd15243efe832,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/kernels/cutlassB.h,95653,7c4e980742615c65e86b26d8a9b246fe4cafd70b4691aacc21c090854ad5f34d,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/kernels/cutlassF.h,26210,c42068f0873b82796a8d76617053082b6778d2864c461a5763f878cd2f9f0cdb,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/pytorch_utils.h,1214,7a503e40419b691bc276f9b32418089827038721b239be1fd6c86160c890f9ab,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/mem_eff_attention/transform/tile_smem_loader.h,2406,b5fd0ca9890cf4921a323f3cc907c85a0cda04c7da20f28c0288c0b498337bf1,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/cuda/sdp_utils.h,881,1db194e30b179aa1dbe7376842a60b4d0f05c66ce30c19fedc5540d2ed837358,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/hip/aotriton_adapter.h,6549,c2cc32505361ad773a89431da97019e9ab3f21e47ba96b95c97ee02b794b7339,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/hip/aotriton_versions.h,847,5bc160d2121e63075d2d9151145af98d660fe2c3bb65183a662ed482968910d0,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/hip/flash_attn/ck/me_ck_api.h,2021,d80bb426a2599982e5028bd8eab0fffaa16b9e9d3a51224831ee7cc037c345a9,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/hip/flash_attn/flash_api.h,21108,53898d40d57e1c050011dd428ab9f9541f2a3246dd39cca567a2e2597386a73d,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/hip/gemm_kernel_utils.h,1729,dabe115ce2a12cee75ec4c7856bb7502c6b6c54e780ea57a9a2dadeee0a19e86,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/sdp_utils.h,3471,83457d6fa0741a7a5eccbf13310a4ee9ae3da7051e2b1f289f276d38cd3c364d,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/sdp_utils_cpp.h,18796,a5d07136461b91e1bd8a940b063256bd096d2895681f76b95df1e207aeee91bb,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/transformers/xpu/sdp_utils.h,754,4c93f7deffd49b17df7306b4e2aa612b637dde39e7a5628c0e9f61ba3a133b87,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/utils/Factory.h,697,e1d0f751fb1b226ebb8556547a38dc40d04296556dda039a13feae727ea5d6e6,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/utils/ParamUtils.h,1452,8a1f216666febb2e85805e3781924990fdbcd098979e1e7ab44cc7d50626da43,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/utils/ParamsHash.h,2794,bd03b569fb4c0193fa292f7fd7442880f6775bdbe58dbdc5154cf4c16de590ea,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/verbose_wrapper.h,447,b522f88e85b74c065db2a6daed8ec26aecaad09a771bd0b8d75ea51a6753b3a7,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/native/vol2col.h,3809,cc003b2eb29dbeb086b2e8ad2e57165c7303ed5ef91a1d02db5afafb05b5ee83,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d.h,4395,54abfd857780e0a02d143e0d0a06d7cfcc1f75e8d3cc7208f2f70fe7f0f8a090,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward.h,1706,f146ebf4fbaa33fdbb80dd98ca4d37beadd1acef07c28beaa32d95541af122e7,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_compositeexplicitautograd_dispatch.h,1231,98b9158b51c21a1f6748190a1120d402ab5f45a67467ed34ad6f3e52022ae79e,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_cpu_dispatch.h,1029,3ac0bf73a5148deb781ffcd88bb208670d2c2abcc2d15f73b471a4f698c58674,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_cuda_dispatch.h,1031,e9072f6d5999932ed0d216de94f272bf7235d03d51d1bd1a6957cfa7b6cd6b0c,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_mps_dispatch.h,1029,904dedef821c12093e12b0c2d03183b505ca5a33ad085d6f6dfeb7921c0f2711,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_native.h,1146,bf594a3067c74e89638699ba365d642d8374e71cb25ff549d75d3ef666f5ece2,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_backward_ops.h,2147,06107eb047dbfc36b128829c905ffaf0fb9523ec0263f7ce8e018c61e8501beb,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_compositeexplicitautograd_dispatch.h,1472,93bb91f71e1eaad7205a8badc953b8211f56742a78e7f939d998dbd2b2e06cb4,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_cpu_dispatch.h,1125,969f0d7bd6b6e554c472bb69b18aee1bdaa5b12280f4f949df6d281a812e6dd6,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_cuda_dispatch.h,1127,36e2d8bacf73e8429bb5eeb783bdb3211ff3e731f3cf455a4a0809e392ffe78a,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_mps_dispatch.h,1125,f46d21dee601e44764cb2fb80b789dd11c2df92177f9b46acaf532659561a5e8,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_native.h,1330,731bc0c774c6231c2bcbceb757f73cfae9ce9ff14b147bc228f731316c3b762e,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool2d_ops.h,2105,f7d1d98758b4f5cd12039295eb89e4f954cf2b8bda78810ece35b98d8ebe0418,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool3d.h,4395,bf66bff0fee2b89d3a52f40a216298239fc7c616883929dfa3f46500efe052ef,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool3d_backward.h,1706,ddc561fc652351b80b3c92d14d6d9edd36bdedbe9b8208ac5a134dda4efdfc53,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
.venv/lib/python3.12/site-packages/torch/include/ATen/ops/_adaptive_avg_pool3d_backward_compositeexplicitautograd_dispatch.h,1231,e370e914ed6fc6cb24df28fb4182c17dd63afa3ae3c156668eb98180f99cf462,UNTRACKED_OR_GENERATED,IGNORED,text/x-c,,vendored_dependency,generated,METADATA_ONLY,sha256+stat,Local virtual-environment dependency or wrapper,,NOT_ENTRYPOINT,,,,,"Generated, vendored, cached, Git-internal, or binary file; inventoried by metadata and digest per audit scope."
