path,qualified_name,kind,line,end_line,decorators,callers,callees,imports,runtime_reachability,tests,configuration_dependencies,data_io,side_effects,external_services,documented,status
tests/core/test_aligner.py,TestAlignSingleSegment,class,41,78,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_start_ms_matches_srt_entry,method,42,45,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_end_ms_matches_srt_window,method,47,50,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_segment_reference_preserved,method,52,55,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py;tests/core/test_piper_backend.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_returns_timed_segment_instance,method,57,60,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_tts_shorter_than_window_still_fills_it,method,62,66,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_tts_longer_than_window_is_compressed,method,68,72,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignSingleSegment.test_tts_exactly_matching_window,method,74,78,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment,class,85,126,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment.test_returns_correct_count,method,86,89,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment.test_each_segment_maps_to_own_srt_window,method,91,105,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment.test_segment_references_preserved_in_order,method,107,111,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment.test_gaps_between_srt_windows_dont_interfere,method,113,120,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignMultiSegment.test_non_zero_srt_start_offset,method,122,126,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignLengthMismatch,class,133,147,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignLengthMismatch.test_more_segments_than_durations_raises,method,134,137,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignLengthMismatch.test_more_durations_than_segments_raises,method,139,142,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignLengthMismatch.test_error_message_mentions_lengths,method,144,147,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases,class,154,187,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_zero_duration_window_passes_through,method,155,159,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_negative_window_passes_through,method,161,165,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_zero_tts_duration_passes_through,method,167,171,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_negative_tts_duration_passes_through,method,173,177,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_degenerate_window_segment_reference_still_preserved,method,179,182,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignDegenerateCases.test_zero_tts_duration_segment_reference_still_preserved,method,184,187,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio,class,194,247,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_exact_fit_stretch_ratio_field_is_one,method,195,198,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_short_tts_stretch_ratio_is_one_natural_speed,method,200,204,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_overlong_tts_stretch_ratio_compresses,method,206,209,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_overlong_tts_ratio_uses_real_duration,method,211,214,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_degenerate_window_stretch_ratio_defaults_to_one,method,216,219,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_exact_fit_effective_stretch_ratio_is_one,method,221,226,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_exact_fit_start_unchanged,method,228,231,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_exact_fit_end_unchanged,method,233,236,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_exact_fit_window_preserved,method,238,241,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignStretchRatio.test_short_tts_fills_full_srt_window,method,243,247,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget,class,254,295,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget.test_tts_over_budget_11_percent_clipped_to_window,method,255,260,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget.test_tts_over_budget_50_percent_clipped_to_window,method,262,268,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget.test_tts_over_budget_does_not_bleed_into_next_slot,method,270,278,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget.test_tts_exactly_at_window_is_not_over_budget,method,280,284,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_aligner.py,TestAlignOverBudget.test_tts_over_budget_output_window_never_exceeds_srt_window,method,286,295,,,,__future__;dubbing.aligner;dubbing.models;pytest,UNRESOLVED_STATICALLY,tests/core/test_aligner.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,_wav,function,17,26,,tests/core/test_assembler.py:_wav;tests/diarization/test_pipeline.py:_wav,SRTEntry;Segment;TTSResult;TimelineAligner;TimelineAligner.align;_decode;_duration_ms;_segment;_timed_and_results;_wav;abs;all;any;assemble_timeline;buf.getvalue;enumerate;int;int.from_bytes;io.BytesIO;len;max;pytest.raises;range;value.to_bytes;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes;zip,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,STATICALLY_REFERENCED,tests/acceptance/test_acceptance_cli.py;tests/acceptance/test_acceptance_helpers.py;tests/cli/test_cli.py;tests/conftest.py;tests/core/test_adversarial_hardening.py;tests/core/test_assembler.py;tests/core/test_batch.py;tests/core/test_boundaries.py;tests/core/test_espeak_backend.py;tests/core/test_mutant_killers.py;tests/core/test_parallel_pipeline.py;tests/core/test_piper_backend.py;tests/core/test_prosody_bounds.py;tests/core/test_say_backend.py;tests/diarization/test_pipeline.py;tests/support/assertions.py;tests/support/builders.py;tests/web/test_app.py;tests/web/test_result.py;tests/web/test_stream.py;tests/web/test_upload_limit.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,_segment,function,29,34,,tests/core/test_assembler.py:_segment;tests/core/test_espeak_backend.py:_segment,SRTEntry;Segment;TTSResult;TimelineAligner;TimelineAligner.align;_decode;_duration_ms;_segment;_timed_and_results;_wav;abs;all;any;assemble_timeline;buf.getvalue;enumerate;int;int.from_bytes;io.BytesIO;len;max;pytest.raises;range;value.to_bytes;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes;zip,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,STATICALLY_REFERENCED,tests/acceptance/test_acceptance_cli.py;tests/acceptance/test_acceptance_helpers.py;tests/cli/test_cli.py;tests/conftest.py;tests/core/test_adversarial_hardening.py;tests/core/test_aligner.py;tests/core/test_assembler.py;tests/core/test_batch.py;tests/core/test_boundaries.py;tests/core/test_espeak_backend.py;tests/core/test_mutant_killers.py;tests/core/test_parallel_pipeline.py;tests/core/test_pipeline.py;tests/core/test_piper_backend.py;tests/core/test_say_backend.py;tests/core/test_srt_parser.py;tests/personal_capture/test_operations.py;tests/support/assertions.py;tests/support/builders.py;tests/transcription/test_diarization_integration.py;tests/transcription/test_models.py;tests/translation/test_resumable.py;tests/web/test_app.py;tests/web/test_result.py,,,,,YES,TEST
tests/core/test_assembler.py,_timed_and_results,function,37,46,,tests/core/test_assembler.py:_timed_and_results,SRTEntry;Segment;TTSResult;TimelineAligner;TimelineAligner.align;_decode;_duration_ms;_segment;_timed_and_results;_wav;abs;all;any;assemble_timeline;buf.getvalue;enumerate;int;int.from_bytes;io.BytesIO;len;max;pytest.raises;range;value.to_bytes;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes;zip,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,STATICALLY_REFERENCED,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,_decode,function,49,57,,tests/core/test_assembler.py:_decode,SRTEntry;Segment;TTSResult;TimelineAligner;TimelineAligner.align;_decode;_duration_ms;_segment;_timed_and_results;_wav;abs;all;any;assemble_timeline;buf.getvalue;enumerate;int;int.from_bytes;io.BytesIO;len;max;pytest.raises;range;value.to_bytes;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes;zip,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,STATICALLY_REFERENCED,tests/core/test_assembler.py;tests/core/test_media.py;tests/core/test_mutant_killers.py;tests/support/assertions.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,_duration_ms,function,60,62,,dubbing/backends/espeak.py:_duration_ms;tests/core/test_assembler.py:_duration_ms,SRTEntry;Segment;TTSResult;TimelineAligner;TimelineAligner.align;_decode;_duration_ms;_segment;_timed_and_results;_wav;abs;all;any;assemble_timeline;buf.getvalue;enumerate;int;int.from_bytes;io.BytesIO;len;max;pytest.raises;range;value.to_bytes;wave.open;wf.getframerate;wf.getnchannels;wf.getnframes;wf.getsampwidth;wf.readframes;wf.setframerate;wf.setnchannels;wf.setsampwidth;wf.writeframes;zip,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,STATICALLY_REFERENCED,tests/core/test_assembler.py;tests/core/test_piper_backend.py;tests/core/test_say_backend.py;tests/diarization/test_resumable.py;tests/personal_capture/test_service.py;tests/transcription/test_resumable.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan,class,69,100,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_output_spans_to_last_subtitle_end,method,70,72,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_leading_offset_becomes_silence,method,74,78,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_gap_between_subtitles_is_silence,method,80,84,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_audio_present_inside_subtitle_window,method,86,90,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_empty_input_yields_zero_length_wav,method,92,94,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestTimelineSpan.test_output_is_valid_mono_16bit_wav,method,96,100,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad,class,107,135,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad.test_overlong_audio_is_compressed_into_window,method,108,111,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad.test_overlong_audio_does_not_bleed_into_next_window,method,113,117,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad.test_short_audio_plays_naturally_then_silence,method,119,126,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad.test_short_audio_window_still_fully_spanned,method,128,130,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestStretchAndPad.test_exact_fit_audio_preserved,method,132,135,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestDegenerateAndResample,class,142,155,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestDegenerateAndResample.test_zero_window_appends_natural_duration,method,143,146,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py;tests/core/test_mutant_killers.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestDegenerateAndResample.test_mismatched_source_rate_is_resampled,method,148,155,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestAssemblerErrors,class,162,180,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestAssemblerErrors.test_length_mismatch_raises_value_error,method,163,166,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestAssemblerErrors.test_empty_audio_raises_value_error,method,168,173,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestAssemblerErrors.test_invalid_wav_bytes_raise_value_error,method,175,180,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestOutOfOrderEntries,class,187,202,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
tests/core/test_assembler.py,TestOutOfOrderEntries.test_unsorted_entries_render_at_their_own_start_times,method,188,198,,,,__future__;dubbing.aligner;dubbing.assembler;dubbing.models;io;pytest;wave,UNRESOLVED_STATICALLY,tests/core/test_assembler.py,,,,,NO_OR_UNKNOWN,TEST
